#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000015 CALCULE LE 08/09/2026 A 13:53:13 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,N,VY,VZ,MT,MFY,MFZ
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,29      ,65      ,           1, 3.30000E+00, 2.54067E+00, 1.21505E-01,-1.63976E+03, 6.65377E+02,-8.67211E+02,-6.15282E+01, 1.20664E+03, 1.11675E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,30      ,31      ,           1, 3.30000E+00, 2.54944E+00, 1.33329E-01,-1.52346E+03, 7.76851E+02,-9.77795E+02,-5.76135E+01, 1.19528E+03, 1.10564E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,30      ,32      ,           1, 3.30000E+00, 2.56458E+00, 1.58581E-01,-1.51947E+03, 7.78517E+02,-9.79504E+02,-5.76135E+01, 1.16647E+03, 1.08275E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,30      ,66      ,           1, 3.30000E+00, 2.55701E+00, 1.45955E-01,-1.52146E+03, 7.77684E+02,-9.78650E+02,-5.76135E+01, 1.18088E+03, 1.09419E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,31      ,32      ,           1, 3.30000E+00, 2.56458E+00, 1.58581E-01,-1.39014E+03, 8.80911E+02,-1.07973E+03,-5.35085E+01, 1.16767E+03, 1.08166E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,31      ,33      ,           1, 3.30000E+00, 2.57716E+00, 1.85195E-01,-1.38595E+03, 8.82300E+02,-1.08115E+03,-5.35085E+01, 1.13587E+03, 1.05570E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,31      ,67      ,           1, 3.30000E+00, 2.57087E+00, 1.71888E-01,-1.38805E+03, 8.81605E+02,-1.08044E+03,-5.35085E+01, 1.15177E+03, 1.06868E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,32      ,33      ,           1, 3.30000E+00, 2.57716E+00, 1.85195E-01,-1.24306E+03, 9.75513E+02,-1.17105E+03,-4.92529E+01, 1.13686E+03, 1.05484E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,32      ,34      ,           1, 3.30000E+00, 2.58708E+00, 2.12915E-01,-1.23868E+03, 9.76611E+02,-1.17217E+03,-4.92529E+01, 1.10236E+03, 1.02611E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,32      ,68      ,           1, 3.30000E+00, 2.58212E+00, 1.99055E-01,-1.24087E+03, 9.76062E+02,-1.17161E+03,-4.92529E+01, 1.11961E+03, 1.04047E+03
